customer_id,tenure_months,monthly_charges,total_charges,support_tickets_90d,usage_drop_pct,late_payments_12m,satisfaction_score,contract_type,payment_method,internet_service,tech_support,senior_citizen,dependents,autopay,churn
CUST-01181,44,79.3,3346.08,0,22.7,1,7.9,Month-to-month,Credit card,Fiber optic,No,0,0,0,0
CUST-01182,67,52.07,3192.52,2,0.3,1,6.8,Month-to-month,Credit card,Fiber optic,No,1,1,0,0
CUST-01183,50,112.35,5571.1,2,2.4,1,8.3,Two year,Bank transfer,Fiber optic,No,1,0,0,0
CUST-01184,33,95.66,3506.9,1,-14.2,2,7.0,One year,Electronic check,Fiber optic,Yes,1,0,0,0
CUST-01185,31,98.35,3094.1,0,-20.9,1,7.4,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-01186,23,111.34,2934.94,1,4.1,0,9.3,Month-to-month,Electronic check,None,No,0,0,0,0
CUST-01187,11,59.72,469.74,4,20.7,0,5.0,Month-to-month,Credit card,Fiber optic,No,0,1,1,0
CUST-01188,44,74.44,3537.32,0,-1.2,2,5.5,Month-to-month,Bank transfer,None,No,0,0,0,0
CUST-01189,41,73.2,2838.16,2,30.8,1,6.3,Month-to-month,Bank transfer,DSL,Yes,0,0,0,1
CUST-01190,1,41.86,98.19,2,4.7,1,6.6,One year,Mailed check,None,No,0,1,0,0
CUST-01191,30,70.62,2172.77,2,4.8,1,9.2,Month-to-month,Credit card,Fiber optic,No,0,0,0,0
CUST-01192,21,115.42,2589.19,0,3.4,0,4.6,Month-to-month,Credit card,DSL,No,0,1,1,0
CUST-01193,13,84.65,1163.14,3,23.7,1,7.0,Month-to-month,Mailed check,DSL,No,1,0,1,1
CUST-01194,51,40.31,1871.01,1,-7.3,0,6.1,Month-to-month,Electronic check,None,Yes,1,0,0,0
CUST-01195,38,34.44,1528.8,1,5.9,1,10.0,One year,Credit card,Fiber optic,No,0,0,1,0
CUST-01196,46,124.61,6164.97,0,-0.8,0,8.7,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,1,0
CUST-01197,52,75.47,3778.49,7,-1.0,1,7.5,Two year,Credit card,DSL,No,0,0,0,0
CUST-01198,71,59.87,3791.96,1,8.6,0,8.8,One year,Credit card,Fiber optic,No,0,0,0,0
CUST-01199,58,70.33,4203.97,5,6.2,0,4.7,One year,Mailed check,None,No,0,1,1,0
CUST-01200,45,36.64,1566.0,1,24.8,2,10.0,Month-to-month,Bank transfer,Fiber optic,Yes,0,1,1,0
CUST-01201,64,117.85,7509.62,3,7.8,1,5.6,One year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-01202,35,66.99,2483.69,1,16.9,2,9.4,One year,Electronic check,Fiber optic,Yes,1,1,1,0
CUST-01203,71,116.29,8142.49,2,10.8,0,8.1,Two year,Credit card,DSL,Yes,0,0,1,0
CUST-01204,55,79.45,4302.54,3,30.5,2,7.6,One year,Mailed check,DSL,No,1,0,1,0
CUST-01205,47,118.03,5522.38,1,3.2,1,9.3,Two year,Credit card,None,No,0,1,1,0
CUST-01206,66,85.19,5989.98,2,3.2,0,8.9,Two year,Credit card,DSL,No,0,0,0,0
CUST-01207,38,101.89,3879.34,2,19.9,1,7.3,Two year,Credit card,DSL,No,0,1,0,0
CUST-01208,52,98.13,4793.84,0,2.9,0,6.3,One year,Electronic check,DSL,No,1,0,1,0
CUST-01209,21,95.45,1705.48,1,16.0,1,7.3,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,0
CUST-01210,70,87.74,6176.61,0,45.4,1,6.9,One year,Credit card,DSL,No,0,0,1,0
CUST-01211,45,71.48,2934.24,1,-7.7,1,7.7,Two year,Bank transfer,None,Yes,0,0,0,0
CUST-01212,57,131.63,7112.33,2,32.5,1,8.9,Two year,Mailed check,None,No,0,0,1,1
CUST-01213,34,52.61,1947.62,4,0.1,0,7.9,Two year,Bank transfer,Fiber optic,No,0,1,1,0
CUST-01214,63,78.12,5092.68,1,29.4,1,7.4,Month-to-month,Electronic check,DSL,Yes,0,0,1,0
CUST-01215,6,78.42,378.49,1,19.0,0,5.9,Two year,Credit card,DSL,No,0,0,0,0
CUST-01216,9,89.27,876.84,0,17.6,1,7.7,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-01217,37,65.97,2487.92,0,5.6,2,4.0,One year,Credit card,Fiber optic,No,0,0,1,1
CUST-01218,53,86.81,4751.53,2,4.0,0,5.7,Month-to-month,Mailed check,None,No,0,0,0,0
CUST-01219,59,73.27,4474.12,2,-3.6,0,8.2,Month-to-month,Credit card,Fiber optic,No,0,0,1,0
CUST-01220,32,33.71,427.27,1,8.1,1,8.7,Month-to-month,Credit card,Fiber optic,Yes,0,0,1,0
CUST-01221,47,78.27,3618.57,4,5.1,1,7.1,Month-to-month,Mailed check,DSL,Yes,0,0,1,0
CUST-01222,40,47.18,2016.68,4,11.1,1,7.5,Month-to-month,Bank transfer,DSL,No,0,1,0,0
CUST-01223,70,29.44,1958.19,0,-14.6,1,7.8,One year,Electronic check,None,No,0,0,1,0
CUST-01224,48,81.83,3936.89,0,8.4,2,8.3,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,0
CUST-01225,31,91.66,3029.13,3,28.2,0,6.7,One year,Credit card,Fiber optic,No,0,0,0,1
CUST-01226,70,92.75,6512.73,1,23.1,0,5.3,Month-to-month,Mailed check,None,No,1,1,1,0
CUST-01227,8,93.88,1128.02,4,8.4,0,7.8,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,1,1
CUST-01228,71,23.89,1977.94,1,49.0,1,10.0,Month-to-month,Electronic check,Fiber optic,Yes,0,1,0,0
CUST-01229,12,39.89,449.04,1,-1.2,1,5.4,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-01230,21,133.26,2748.95,2,6.6,0,6.9,Two year,Bank transfer,None,No,0,1,0,1
CUST-01231,60,48.68,2208.22,3,-15.2,1,6.4,One year,Credit card,None,Yes,0,1,1,0
CUST-01232,53,95.1,4958.67,1,1.5,1,10.0,One year,Bank transfer,None,No,0,0,1,0
CUST-01233,70,58.77,3775.58,2,36.6,0,5.4,One year,Electronic check,Fiber optic,No,0,0,0,0
CUST-01234,54,80.23,4387.73,0,2.2,3,6.8,One year,Electronic check,DSL,Yes,0,0,1,0
CUST-01235,46,60.27,2810.64,3,-16.4,1,6.4,Two year,Bank transfer,Fiber optic,No,0,1,0,0
CUST-01236,25,93.72,2516.96,2,22.0,1,4.8,Month-to-month,Bank transfer,Fiber optic,No,0,0,0,1
CUST-01237,1,81.83,431.0,3,14.2,0,4.7,Month-to-month,Credit card,Fiber optic,No,0,1,1,0
CUST-01238,9,65.45,582.48,3,21.3,3,8.1,Two year,Mailed check,Fiber optic,Yes,1,0,1,0
CUST-01239,22,48.6,1639.3,1,3.2,1,8.4,Month-to-month,Credit card,Fiber optic,Yes,1,1,0,0
CUST-01240,3,85.5,314.61,1,-8.1,0,6.1,Two year,Bank transfer,None,No,0,1,0,0
CUST-01241,37,44.04,1301.93,2,5.1,1,9.6,Two year,Electronic check,None,Yes,0,0,1,0
CUST-01242,56,89.97,4897.8,2,16.9,0,3.0,Month-to-month,Bank transfer,Fiber optic,No,1,0,1,0
CUST-01243,70,151.54,10514.61,4,6.8,1,4.8,Two year,Credit card,Fiber optic,No,0,0,0,1
CUST-01244,36,115.8,4316.83,1,14.2,0,5.6,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,1
CUST-01245,64,98.11,6042.23,1,-0.6,0,7.1,One year,Electronic check,DSL,No,1,0,1,0
CUST-01246,71,75.6,5293.11,2,14.8,3,6.3,One year,Credit card,None,No,0,1,1,0
CUST-01247,62,23.71,1429.76,2,8.0,1,6.7,Two year,Credit card,DSL,No,0,1,0,0
CUST-01248,34,40.98,1281.29,1,-3.3,0,8.0,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,1,0
CUST-01249,24,113.92,2936.93,1,10.2,1,9.7,Month-to-month,Bank transfer,None,Yes,0,1,0,1
CUST-01250,71,55.89,4128.52,2,1.8,1,8.5,Month-to-month,Bank transfer,DSL,Yes,1,1,0,0
CUST-01251,18,58.42,1343.2,2,17.9,0,7.2,Month-to-month,Electronic check,DSL,Yes,0,0,0,0
CUST-01252,30,73.36,2118.04,3,22.0,0,7.0,Month-to-month,Mailed check,DSL,No,0,1,1,0
CUST-01253,6,48.26,590.19,4,16.0,0,9.1,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-01254,58,43.65,2190.7,2,-18.2,0,10.0,One year,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-01255,47,76.59,3252.63,0,-7.4,0,8.2,Month-to-month,Bank transfer,Fiber optic,Yes,1,1,1,0
CUST-01256,7,53.04,67.83,2,-2.2,1,6.2,Month-to-month,Bank transfer,DSL,No,1,0,0,0
CUST-01257,16,57.25,918.3,3,-4.7,0,7.6,Month-to-month,Credit card,Fiber optic,Yes,0,1,1,0
CUST-01258,40,56.13,2545.79,3,-0.7,0,8.1,Two year,Mailed check,DSL,Yes,0,0,0,0
CUST-01259,39,92.63,3462.03,0,22.8,1,6.1,One year,Electronic check,DSL,No,0,0,0,0
CUST-01260,58,71.5,4027.83,2,19.2,1,8.7,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-01261,20,73.0,1406.0,2,1.2,0,7.6,Month-to-month,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-01262,67,94.71,6488.78,1,17.5,2,9.2,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-01263,33,74.02,2323.25,2,13.3,0,5.3,Month-to-month,Credit card,Fiber optic,No,1,0,0,1
CUST-01264,60,70.21,4079.25,1,7.5,0,4.0,Two year,Bank transfer,Fiber optic,No,0,0,1,0
CUST-01265,18,91.17,1304.71,2,26.4,0,6.4,Month-to-month,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-01266,3,96.71,147.2,5,-2.6,0,7.1,Month-to-month,Credit card,Fiber optic,No,0,0,0,1
CUST-01267,4,73.88,589.89,3,8.8,1,3.9,One year,Credit card,Fiber optic,No,0,0,0,0
CUST-01268,27,80.26,2189.75,4,-8.8,0,6.0,Two year,Mailed check,DSL,No,0,1,0,1
CUST-01269,69,56.11,3686.63,2,-8.0,0,9.4,Month-to-month,Bank transfer,DSL,No,0,1,0,0
CUST-01270,4,53.9,524.64,1,-13.8,0,8.1,One year,Credit card,DSL,No,1,0,0,0
CUST-01271,27,99.54,2541.28,3,-7.8,0,7.3,Two year,Electronic check,Fiber optic,No,1,0,0,0
CUST-01272,8,90.46,1078.67,0,9.3,0,5.2,Two year,Mailed check,None,No,0,0,1,0
CUST-01273,68,90.75,6521.9,1,3.2,2,9.4,Month-to-month,Mailed check,DSL,Yes,0,0,0,0
CUST-01274,49,85.86,4221.14,4,3.7,0,6.3,Month-to-month,Credit card,Fiber optic,Yes,0,0,1,0
CUST-01275,55,79.29,3986.31,2,3.2,1,7.3,One year,Credit card,DSL,No,0,0,1,0
CUST-01276,52,97.5,5642.38,2,36.4,2,7.8,Two year,Credit card,None,Yes,0,1,0,0
CUST-01277,48,104.18,5097.46,0,-10.2,1,7.4,One year,Credit card,None,No,1,0,0,0
CUST-01278,56,103.51,5715.59,1,-11.9,0,9.8,Two year,Bank transfer,Fiber optic,No,0,0,0,0
CUST-01279,1,75.18,314.21,3,-5.5,1,8.1,One year,Credit card,DSL,Yes,0,0,0,0
CUST-01280,63,116.84,7536.5,0,6.8,0,7.7,Month-to-month,Mailed check,DSL,No,0,0,1,0
CUST-01281,54,84.4,4885.33,1,16.2,2,6.9,Month-to-month,Credit card,DSL,No,0,1,1,0
CUST-01282,54,95.71,5002.75,4,17.9,1,7.9,Two year,Electronic check,None,No,0,1,1,0
CUST-01283,29,85.9,2570.72,2,23.1,1,6.7,Month-to-month,Bank transfer,DSL,No,1,0,1,0
CUST-01284,58,84.92,4628.89,2,6.3,1,7.4,One year,Credit card,Fiber optic,Yes,1,1,1,1
CUST-01285,28,57.4,1773.78,1,1.7,0,6.5,Month-to-month,Electronic check,DSL,No,0,1,0,0
CUST-01286,4,97.64,384.82,2,34.1,1,6.2,Month-to-month,Bank transfer,None,Yes,0,0,1,1
CUST-01287,66,157.67,10476.47,1,-35.0,1,5.5,One year,Electronic check,None,No,0,1,1,0
CUST-01288,17,67.51,1111.08,5,9.0,0,6.6,Month-to-month,Bank transfer,Fiber optic,No,0,0,0,0
CUST-01289,8,79.99,577.17,1,14.9,0,6.5,Two year,Electronic check,None,Yes,0,0,1,0
CUST-01290,45,65.51,2730.89,2,38.0,0,10.0,Month-to-month,Bank transfer,Fiber optic,Yes,0,1,0,0
CUST-01291,17,64.34,1291.39,1,-18.6,1,8.9,One year,Mailed check,None,No,0,0,1,0
CUST-01292,62,121.24,7889.31,1,1.3,1,6.9,Month-to-month,Electronic check,DSL,Yes,0,1,1,0
CUST-01293,32,59.16,1753.95,1,-13.7,1,6.3,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-01294,1,64.73,203.12,4,-20.8,2,8.2,Month-to-month,Bank transfer,Fiber optic,No,1,0,0,1
CUST-01295,69,33.55,2423.0,1,4.7,0,10.0,Month-to-month,Credit card,Fiber optic,No,0,1,0,0
CUST-01296,38,56.79,2160.04,1,21.3,0,8.5,One year,Mailed check,Fiber optic,No,1,1,1,0
CUST-01297,19,30.16,191.39,3,27.3,0,4.0,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,0
CUST-01298,49,95.69,4363.41,2,-0.5,1,8.7,Month-to-month,Mailed check,None,Yes,0,0,1,0
CUST-01299,39,156.39,5903.96,1,18.7,1,9.0,Two year,Electronic check,Fiber optic,Yes,0,1,0,1
CUST-01300,3,67.73,20.0,1,4.8,0,10.0,One year,Electronic check,None,Yes,0,0,0,0
CUST-01301,55,31.33,2075.16,2,16.9,0,6.7,Two year,Mailed check,Fiber optic,Yes,0,0,1,0
CUST-01302,29,103.2,3084.73,5,26.5,0,7.3,Two year,Electronic check,DSL,No,0,0,1,0
CUST-01303,51,57.65,2932.66,2,4.9,2,7.9,One year,Bank transfer,DSL,Yes,0,0,0,0
CUST-01304,65,114.38,6887.14,4,25.2,0,5.7,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,1,0
CUST-01305,44,70.1,2628.43,0,-11.4,2,5.6,Two year,Mailed check,DSL,No,1,1,1,0
CUST-01306,49,60.31,2954.6,1,18.5,0,7.8,Month-to-month,Bank transfer,DSL,No,1,1,1,0
CUST-01307,19,73.02,1880.0,0,24.5,1,4.3,Month-to-month,Mailed check,Fiber optic,No,0,0,0,0
CUST-01308,18,99.22,1611.3,0,22.9,0,4.7,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,1
CUST-01309,30,71.63,2364.85,2,-11.0,1,8.6,Month-to-month,Electronic check,DSL,Yes,0,0,0,0
CUST-01310,62,64.09,3853.6,1,4.7,0,8.0,Two year,Electronic check,Fiber optic,No,0,0,1,0
CUST-01311,38,72.43,2766.15,3,12.8,0,9.3,Month-to-month,Bank transfer,Fiber optic,No,0,0,0,0
CUST-01312,26,42.39,1405.81,1,15.1,0,7.9,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-01313,57,89.12,4993.35,3,9.9,1,7.1,One year,Electronic check,DSL,No,0,0,0,0
CUST-01314,62,27.97,1561.61,2,30.9,0,9.4,Two year,Bank transfer,None,No,0,1,1,0
CUST-01315,65,65.56,4615.92,0,-12.7,1,6.3,Two year,Bank transfer,Fiber optic,No,1,1,0,0
CUST-01316,22,99.26,2195.11,2,4.2,0,6.5,One year,Bank transfer,DSL,No,0,0,0,0
CUST-01317,52,86.49,4770.28,1,-19.0,0,7.0,Month-to-month,Mailed check,Fiber optic,Yes,0,1,0,0
CUST-01318,43,94.53,3893.48,0,17.9,0,7.9,Month-to-month,Electronic check,None,Yes,0,0,1,0
CUST-01319,33,76.18,2865.61,4,16.9,0,7.0,Month-to-month,Mailed check,None,Yes,0,0,1,0
CUST-01320,29,110.75,3280.16,2,61.6,1,4.4,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,1
CUST-01321,9,103.89,1043.71,0,24.4,2,6.6,Two year,Credit card,Fiber optic,Yes,1,1,1,1
CUST-01322,20,90.49,1842.71,3,13.3,0,7.0,Two year,Credit card,DSL,No,0,0,1,0
CUST-01323,40,103.97,4032.43,1,12.1,0,7.3,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-01324,64,99.01,6336.22,2,2.9,0,6.3,Month-to-month,Credit card,DSL,Yes,0,0,0,0
CUST-01325,63,65.7,4028.45,4,10.1,0,8.0,Two year,Credit card,Fiber optic,No,0,1,1,0
CUST-01326,14,40.37,805.07,4,12.4,0,4.2,Month-to-month,Credit card,Fiber optic,No,0,1,1,1
CUST-01327,49,89.77,4347.97,3,-23.4,0,7.8,Month-to-month,Mailed check,Fiber optic,Yes,0,0,1,0
CUST-01328,7,93.29,278.9,3,11.2,0,10.0,Month-to-month,Electronic check,DSL,No,0,1,1,0
CUST-01329,49,108.53,4898.11,0,9.6,0,6.0,Month-to-month,Mailed check,DSL,Yes,0,0,0,0
CUST-01330,25,51.78,862.82,2,36.1,1,7.2,Month-to-month,Mailed check,Fiber optic,No,0,0,0,1
CUST-01331,33,52.62,1890.95,2,5.9,1,6.7,One year,Mailed check,None,No,0,1,0,0
CUST-01332,52,90.88,4437.88,3,-4.2,0,6.7,Month-to-month,Credit card,None,No,1,0,0,0
CUST-01333,31,76.01,2431.33,0,12.3,1,5.2,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-01334,59,25.2,1520.94,3,9.2,1,10.0,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-01335,39,88.5,3435.32,1,5.9,1,7.8,Month-to-month,Bank transfer,DSL,No,0,1,0,0
CUST-01336,72,26.13,1990.96,0,-12.5,1,5.9,Month-to-month,Mailed check,DSL,No,1,0,0,0
CUST-01337,46,51.53,2409.96,1,5.5,0,5.7,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-01338,22,115.85,1871.27,2,-1.3,0,7.2,Month-to-month,Credit card,DSL,Yes,1,1,0,0
CUST-01339,56,129.1,7148.69,3,4.5,0,3.2,Month-to-month,Bank transfer,DSL,Yes,0,0,1,1
CUST-01340,30,43.96,1425.08,2,19.7,0,9.0,Two year,Electronic check,DSL,Yes,0,1,1,0
CUST-01341,39,68.78,3092.49,1,-2.8,0,6.2,Month-to-month,Bank transfer,DSL,No,0,1,0,0
CUST-01342,10,79.19,1213.51,2,4.5,1,7.8,One year,Credit card,Fiber optic,No,1,1,1,0
CUST-01343,9,127.87,810.04,0,16.7,1,7.9,Two year,Electronic check,DSL,No,0,0,0,1
CUST-01344,42,64.2,2608.97,0,3.7,2,8.8,Month-to-month,Credit card,Fiber optic,Yes,0,0,1,0
CUST-01345,14,64.65,513.57,0,49.7,1,8.0,Month-to-month,Bank transfer,DSL,No,0,1,0,0
CUST-01346,72,121.36,9117.89,1,12.0,0,8.4,Month-to-month,Credit card,None,Yes,1,0,0,1
CUST-01347,62,67.51,4438.83,3,-11.9,1,8.9,Two year,Electronic check,DSL,No,0,1,0,0
CUST-01348,51,98.22,5096.87,2,-5.4,3,6.5,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-01349,53,36.64,1983.44,0,-7.0,1,10.0,Month-to-month,Electronic check,Fiber optic,No,0,1,0,0
CUST-01350,43,73.21,3493.19,3,-5.2,0,7.7,Month-to-month,Electronic check,None,Yes,0,0,0,0
CUST-01351,5,31.53,460.48,2,16.6,1,7.0,Month-to-month,Credit card,Fiber optic,No,0,1,0,0
CUST-01352,29,48.45,1694.56,1,-9.7,0,5.6,One year,Bank transfer,DSL,No,0,0,0,0
CUST-01353,36,101.5,3768.17,1,2.7,1,6.7,One year,Credit card,Fiber optic,No,0,0,0,0
CUST-01354,66,76.6,4968.29,4,26.3,1,7.8,Month-to-month,Credit card,None,Yes,0,0,0,0
CUST-01355,16,69.07,1296.9,1,-0.3,0,7.3,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-01356,36,57.04,2257.45,1,18.7,1,10.0,Two year,Mailed check,DSL,No,0,0,0,0
CUST-01357,25,71.82,1747.84,2,-18.9,1,6.4,Two year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-01358,10,86.43,776.49,3,2.1,0,8.3,Month-to-month,Electronic check,None,No,0,1,1,0
CUST-01359,8,105.52,1127.49,2,-6.2,1,5.1,One year,Bank transfer,DSL,No,0,0,0,1
CUST-01360,27,20.0,956.03,3,12.8,1,10.0,Two year,Bank transfer,DSL,Yes,0,1,0,0
CUST-01361,6,54.71,140.91,2,-8.6,2,5.0,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,0,0
CUST-01362,5,82.45,346.41,0,41.1,0,10.0,Month-to-month,Bank transfer,DSL,No,0,0,0,0
CUST-01363,26,75.23,2043.71,1,-18.2,2,6.9,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,0,1
CUST-01364,15,89.29,1461.0,2,26.2,1,3.1,Month-to-month,Bank transfer,Fiber optic,No,0,0,1,0
CUST-01365,40,85.49,3289.01,2,22.1,0,9.5,Month-to-month,Bank transfer,DSL,Yes,0,1,0,0
CUST-01366,2,69.46,609.8,6,13.0,1,7.2,Two year,Bank transfer,DSL,No,0,0,1,1
CUST-01367,22,63.25,1497.02,1,8.9,1,6.3,Two year,Credit card,DSL,Yes,0,0,0,0
CUST-01368,33,71.13,2480.14,1,37.7,0,8.3,One year,Electronic check,Fiber optic,Yes,0,1,0,0
CUST-01369,70,110.16,8150.92,1,47.5,1,8.3,Two year,Electronic check,None,No,0,0,0,0
CUST-01370,46,57.5,2532.73,2,4.7,1,7.8,Two year,Bank transfer,Fiber optic,Yes,0,0,0,0
CUST-01371,64,76.24,4857.25,0,10.5,0,9.1,One year,Bank transfer,DSL,No,0,0,0,0
CUST-01372,25,83.13,1764.92,0,-0.8,1,7.6,Two year,Bank transfer,DSL,Yes,0,0,1,0
CUST-01373,33,121.69,3972.68,1,-10.7,0,8.3,Two year,Credit card,None,Yes,1,0,0,0
CUST-01374,31,69.59,1785.06,2,15.4,1,6.2,Month-to-month,Electronic check,Fiber optic,No,1,1,0,1
CUST-01375,64,104.85,6897.36,2,12.0,1,8.5,Two year,Credit card,DSL,No,0,0,0,0
CUST-01376,70,112.5,7980.0,0,-17.8,0,6.2,Two year,Bank transfer,DSL,No,0,1,0,0
CUST-01377,70,76.21,5265.43,3,15.3,0,5.1,Month-to-month,Bank transfer,DSL,Yes,1,0,0,1
CUST-01378,55,72.1,3940.39,4,12.5,0,6.7,One year,Credit card,None,No,0,0,1,0
CUST-01379,37,68.79,2735.6,2,-1.6,0,6.6,Month-to-month,Credit card,Fiber optic,Yes,0,0,1,0
CUST-01380,39,70.84,2478.81,2,-2.7,0,8.8,Month-to-month,Credit card,DSL,No,0,1,0,0
CUST-01381,71,101.92,7287.36,0,14.8,0,4.5,One year,Credit card,None,No,0,1,0,0
CUST-01382,21,84.47,1948.75,0,33.7,0,9.1,Month-to-month,Bank transfer,DSL,Yes,1,0,0,0
CUST-01383,25,84.59,1669.18,0,14.4,1,6.0,One year,Mailed check,DSL,No,0,0,1,0
CUST-01384,65,46.49,3193.08,0,20.5,0,2.7,Month-to-month,Mailed check,Fiber optic,No,0,1,0,0
CUST-01385,28,50.91,1006.96,0,-5.3,0,4.9,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-01386,17,138.02,2316.94,0,1.4,1,6.5,One year,Mailed check,Fiber optic,Yes,0,0,0,1
CUST-01387,41,73.02,2702.97,4,17.7,1,7.9,Two year,Bank transfer,Fiber optic,Yes,0,1,0,0
CUST-01388,24,56.31,1709.25,2,-13.7,1,6.9,Month-to-month,Mailed check,DSL,No,0,0,1,0
CUST-01389,65,118.07,7385.27,3,11.3,1,4.9,Month-to-month,Mailed check,DSL,Yes,0,0,0,0
CUST-01390,66,85.89,5256.19,3,15.9,1,5.7,Month-to-month,Bank transfer,Fiber optic,No,0,0,0,1
CUST-01391,23,94.19,2199.71,3,7.4,1,5.0,Month-to-month,Bank transfer,Fiber optic,No,0,0,1,0
CUST-01392,39,74.13,2787.64,0,13.1,1,7.6,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,0
CUST-01393,71,69.08,4528.53,2,8.9,0,6.9,Month-to-month,Bank transfer,DSL,No,0,0,1,0
CUST-01394,54,73.25,4086.95,2,-2.0,1,8.2,One year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-01395,16,39.28,130.61,2,-10.8,1,3.9,Month-to-month,Bank transfer,DSL,No,0,0,1,0
CUST-01396,43,75.54,2989.16,1,6.6,0,6.1,One year,Bank transfer,Fiber optic,No,0,0,0,0
CUST-01397,45,86.29,3739.25,3,28.9,1,10.0,Month-to-month,Bank transfer,DSL,No,0,1,1,0
CUST-01398,48,129.81,6431.44,2,24.4,1,8.3,Two year,Credit card,DSL,Yes,0,0,1,0
CUST-01399,2,80.41,484.69,3,2.5,2,6.6,Month-to-month,Credit card,DSL,No,0,0,0,1
CUST-01400,22,20.0,715.7,2,2.1,2,5.3,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-01401,62,75.37,4634.62,2,1.0,0,9.1,Month-to-month,Credit card,None,No,0,0,1,0
CUST-01402,18,154.71,2177.95,4,1.0,0,9.9,Month-to-month,Credit card,Fiber optic,No,0,1,1,0
CUST-01403,22,102.26,2347.43,2,12.6,0,5.0,Two year,Bank transfer,DSL,No,0,0,0,0
CUST-01404,24,55.3,1694.84,2,24.9,0,5.2,Month-to-month,Electronic check,Fiber optic,Yes,0,1,0,0
CUST-01405,13,94.55,1537.6,2,44.2,0,7.6,Month-to-month,Bank transfer,None,No,0,0,0,1
CUST-01406,12,57.22,802.38,1,-5.3,0,7.8,One year,Bank transfer,DSL,No,0,0,0,0
CUST-01407,25,40.09,704.87,2,18.4,0,8.0,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-01408,63,68.25,4168.42,0,16.7,0,10.0,One year,Credit card,None,No,0,0,0,0
CUST-01409,1,80.56,564.01,2,2.7,0,5.4,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,1
CUST-01410,21,25.58,183.0,1,-8.4,1,7.2,Two year,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-01411,5,45.82,20.0,2,12.4,0,8.4,Two year,Credit card,Fiber optic,Yes,0,0,1,0
CUST-01412,41,78.29,3445.53,2,41.9,1,8.4,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,0
CUST-01413,19,66.57,1157.04,0,12.3,3,5.9,Month-to-month,Bank transfer,DSL,Yes,0,1,1,0
CUST-01414,58,89.05,4869.46,0,-4.6,0,6.0,One year,Credit card,Fiber optic,Yes,1,0,1,0
CUST-01415,43,43.99,2273.56,1,5.5,1,6.3,One year,Mailed check,Fiber optic,No,0,1,1,0
CUST-01416,57,98.0,5701.26,2,-10.2,1,10.0,One year,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-01417,46,44.85,1967.65,2,8.3,1,5.3,Month-to-month,Mailed check,Fiber optic,No,0,0,1,0
CUST-01418,32,124.0,3681.56,3,18.9,3,6.5,Month-to-month,Bank transfer,Fiber optic,No,0,1,1,1
CUST-01419,62,29.96,2369.37,2,-3.1,0,8.5,One year,Bank transfer,DSL,No,0,0,0,0
CUST-01420,35,47.41,1653.24,3,-35.0,1,5.1,Month-to-month,Credit card,Fiber optic,No,0,0,1,0
CUST-01421,69,89.69,6537.94,8,12.4,0,7.6,Month-to-month,Credit card,None,No,0,1,1,0
CUST-01422,72,124.6,9194.61,0,-0.0,2,3.7,Month-to-month,Credit card,Fiber optic,No,0,0,1,0
